Gyro-X;Gyro-Z;AF3;Gyro-Y;T7;Acc-X;Pz;QualityData_1;QualityData_2;Acc-Z;Acc-Y;T8;Mag-X;AF4;Mag-Z;Mag-Y;Mag-X;Gyro-X 
4207.43589737;4201.79487173;4339.87179508;4208.20512814;4433.84615427;2073.97435439;229.99999153;-0.00000896;4729.35897541;4597.30769308;3552.30769085;4305.76923091;4796.41025760;4140.89743569;4110.64102537;4205.12820506
4205.76923070;4203.07692301;4432.94871837;4208.46153840;4500.38461594;2073.71794414;229.99999153;-0.00000896;4728.84615489;4595.12820590;3519.23076771;4306.41025655;4760.12820624;4138.71794851;4136.28205108;4205.12820506
4206.41025634;4202.94871788;4405.38461574;4233.97435898;4471.66666716;2072.17948260;8212.43590585;-0.00000896;4730.38461643;4600.89743667;3613.58974227;4306.66666681;4762.82051394;4139.74358954;4136.53846133;4205.12820506
4205.89743583;4202.69230763;4337.56410278;4209.10256404;4435.51282093;2074.10255952;8271.92308547;-0.00000896;4731.79487284;4599.74359051;3486.92307533;4307.43589758;4759.23077035;4143.20512800;4136.66666646;4205.12820506
4205.25641019;4201.66666660;4370.76923105;4235.00000000;4496.41025697;2073.97435439;229.99999153;-0.00000896;4731.53846258;4599.10256487;3550.25640880;4307.43589758;4663.58974450;4140.64102544;4137.17948697;4205.12820506
4205.25641019;4201.79487173;4333.84615406;4234.61538462;4405.51282086;2071.92307234;8271.92308547;-0.00000896;4730.12820617;4596.02564179;3549.61538316;4306.92307707;4695.64102662;4141.92307672;4136.66666646;4205.12820506
4204.61538455;4204.35897429;4334.10256431;4234.10256411;4438.46153888;2072.30768773;229.99999153;-0.00000896;4730.25641130;4598.84615461;3479.35897276;4332.82051303;4701.15384713;4140.51282031;4136.79487159;4205.12820506
4205.25641019;4203.71794865;4332.56410278;4234.48717949;4432.82051324;2071.79486721;8271.92308547;-0.00000896;4731.28205233;4600.64102641;3551.28204983;4307.17948732;4728.46153951;4139.61538441;4136.79487159;4205.12820506
4205.25641019;4203.84615378;4338.07692329;4208.58974352;4438.58974401;2070.38461080;229.99999153;-0.00000896;4731.15384720;4597.05128282;3516.53846001;4307.56410271;4730.89743694;4142.05128185;4136.66666646;4205.12820506
4204.99999993;4203.71794865;4335.00000021;4209.10256404;4436.53846196;2069.87179029;8271.92308547;-0.00000896;4733.33333438;4627.82051366;3514.99999848;4306.41025655;4699.23077021;4141.41025621;4135.64102544;4205.12820506
4205.51282045;4203.33333327;4370.89743618;4233.97435898;4464.10256459;2067.82050824;229.99999153;-0.00000896;4731.79487284;4628.84615468;3481.92307533;4307.43589758;4667.43589834;4142.05128185;4136.79487159;4205.12820506
