Gyro-X;Gyro-Z;AF3;Gyro-Y;T7;Acc-X;Pz;QualityData_1;QualityData_2;Acc-Z;Acc-Y;T8;Mag-X;AF4;Mag-Z;Mag-Y;Mag-X;Gyro-X 
4207.43589737;4202.82051275;4496.53846210;4235.51282052;4300.25641040;1972.05127726;229.99999153;-0.00000896;4142.17948697;4269.48717956;4595.25641102;4305.76923091;4567.43589813;4203.71794865;4175.76923063;4205.12820506
4206.79487173;4204.35897429;4568.84615454;4234.61538462;4464.74359023;1972.05127726;-0.00000896;-0.00000896;4142.56410236;4302.94871809;4536.02564165;4304.10256425;4598.20512897;4202.43589737;4175.76923063;4205.12820506
4206.66666660;4203.97435891;4435.38461581;4236.15384616;4464.23076972;1972.43589265;229.99999153;-0.00000896;4140.89743569;4301.15384630;4696.15384713;4304.87179501;4463.84615434;4202.56410250;4176.15384602;4205.12820506
4206.66666660;4203.97435891;4601.02564179;4235.64102564;4792.69230888;1970.51281572;-0.00000896;-0.00000896;4142.82051262;4305.76923091;4663.33333424;4304.48717963;4697.43589841;4203.46153840;4175.64102551;4205.12820506
4208.20512814;4203.20512814;4104.99999973;4234.87179488;4139.23076903;1972.05127726;229.99999153;-0.00000896;4168.46153833;4332.56410278;4104.87179460;4305.25641040;4108.97435870;4201.92307686;4174.48717935;4205.12820506
4205.64102558;4202.94871788;4431.66666709;4236.02564103;4336.66666688;1971.53845675;-0.00000896;-0.00000896;4168.46153833;4301.92307707;4404.87179522;4305.00000014;4368.46153874;4202.56410250;4176.28205115;4205.12820506
4206.02564096;4202.82051275;4666.15384706;4235.64102564;4629.61538545;1971.53845675;229.99999153;-0.00000896;4142.94871774;4273.58974366;4700.25641123;4303.97435912;4630.00000084;4203.84615378;4175.76923063;4205.12820506
4206.02564096;4202.43589737;4665.12820604;4235.64102564;4698.46153944;1944.10255924;-0.00000896;-0.00000896;4168.84615371;4303.33333348;4664.61538552;4305.25641040;4566.53846224;4203.33333327;4170.64102551;4205.12820506
4206.15384609;4202.43589737;4465.12820562;4235.38461539;4499.23076979;1971.02563623;229.99999153;-0.00000896;4168.20512807;4300.51282066;4437.43589786;4305.51282066;4370.76923105;4202.82051275;4175.76923063;4205.12820506
4205.12820506;4203.07692301;4335.64102585;4235.89743590;4469.74359023;1969.99999521;-0.00000896;-0.00000896;4143.20512800;4300.76923091;4497.82051338;4306.02564117;4372.30769259;4201.66666660;4176.02564089;4205.12820506
4206.15384609;4201.41025634;4402.82051317;4235.38461539;4108.97435870;1969.87179008;229.99999153;-0.00000896;4168.84615371;4304.35897450;4471.53846203;4305.76923091;4437.30769273;4203.20512814;4175.64102551;4205.12820506
4205.38461532;4201.92307686;4634.48718032;4236.02564103;4760.51282163;1974.10255931;-0.00000896;-0.00000896;4141.79487159;4270.38461546;4661.79487270;4304.87179501;4535.00000063;4202.94871788;4175.64102551;4205.12820506
4204.99999993;4203.20512814;4268.07692315;4235.12820513;4138.07692287;1973.46153367;229.99999153;-0.00000896;4142.69230749;4303.58974373;4273.84615392;4306.53846168;4274.23076930;4202.56410250;4175.51282038;4205.12820506
4203.58974352;4201.92307686;4366.92307720;4236.28205129;4369.74359003;1973.46153367;-0.00000896;-0.00000896;4141.92307672;4301.28205142;4399.10256445;4305.12820527;4565.12820583;4203.71794865;4175.51282038;4205.12820506
4205.38461532;4202.82051275;4108.20512793;4234.87179488;4071.15384581;1969.87179008;229.99999153;-0.00000896;4142.94871774;4304.74358989;4007.30769183;4306.92307707;4011.28205080;4201.28205122;4176.02564089;4205.12820506
4204.48717942;4202.94871788;4238.33333334;4236.53846154;4172.30769217;1972.30768752;35.76922188;-0.00000896;4142.94871774;4301.02564117;4402.30769266;4305.25641040;4206.15384609;4202.94871788;4202.56410250;4205.12820506
4204.35897429;4176.28205115;4467.17948767;4236.79487180;4430.89743632;1969.74358495;-0.00000896;-0.00000896;4142.17948697;4306.41025655;4502.56410312;4305.12820527;4435.38461581;4202.43589737;4176.28205115;4205.12820506
4203.97435891;4201.92307686;4890.51282191;4236.15384616;4501.02564159;1975.51281572;-0.00000896;-0.00000896;4142.43589723;4302.94871809;4795.25641144;4305.38461553;4796.28205247;4203.33333327;4175.89743576;4205.12820506
4203.46153840;4202.56410250;4398.97435933;4237.56410257;4465.76923126;1942.30768745;229.99999153;-0.00000896;4142.43589723;4306.15384630;4498.97435953;4305.00000014;4468.84615434;4202.17948711;4174.35897422;4205.12820506
4203.20512814;4202.05128199;4465.00000049;4237.17948718;4436.66666709;1970.64102085;229.99999153;-0.00000896;4141.92307672;4299.74358989;4667.30769321;4305.00000014;4500.64102620;4203.07692301;4175.76923063;4205.12820506
4204.48717942;4201.41025634;4502.69230825;4237.69230770;4729.35897541;1943.84614899;229.99999153;-0.00000896;4141.15384595;4273.46153853;4500.51282107;4304.61538476;4569.61538531;4202.69230763;4176.15384602;4205.12820506
4204.48717942;4201.66666660;4534.74359037;4237.30769231;4597.43589820;1971.66666188;229.99999153;-0.00000896;4141.15384595;4302.43589758;4601.15384692;4304.61538476;4499.10256466;4202.05128199;4175.76923063;4205.12820506
4203.71794865;4201.15384609;4469.74359023;4237.43589744;4500.89743646;1943.71794386;-0.00000896;-0.00000896;4140.76923056;4302.82051296;4435.51282093;4305.12820527;4403.97435933;4201.92307686;4175.76923063;4205.12820506
4205.38461532;4201.02564096;4501.41025697;4236.02564103;4399.48717984;1974.74358495;-0.00000896;-0.00000896;4141.92307672;4302.30769245;4432.05128247;4307.17948732;4434.61538504;4204.10256404;4175.12820499;4205.12820506
4204.87179481;4201.15384609;4467.05128254;4237.30769231;4405.38461574;1970.76922598;-0.00000896;-0.00000896;4141.41025621;4301.15384630;4498.33333389;4305.25641040;4367.94871823;4202.17948711;4201.02564096;4205.12820506
4205.12820506;4201.41025634;4597.69230846;4236.15384616;4633.58974443;1944.48717463;-0.00000896;-0.00000896;4143.07692287;4271.79487187;4536.79487242;4333.07692329;4500.76923133;4202.43589737;4175.12820499;4205.12820506
4204.23076917;4176.28205115;4135.89743569;4236.79487180;4076.15384581;1971.92307213;-0.00000896;-0.00000896;4141.15384595;4300.64102578;4267.82051289;4305.51282066;4168.58974345;4203.20512814;4175.51282038;4205.12820506
4204.23076917;4176.15384602;4601.53846231;4236.53846154;4697.17948816;1971.41025162;-0.00000896;-0.00000896;4141.53846133;4274.61538469;4665.00000091;4306.02564117;4698.33333431;4202.43589737;4175.76923063;4205.12820506
4204.23076917;4201.92307686;3977.43589688;4235.76923077;4006.15384567;1973.46153367;-0.00000896;-0.00000896;4140.76923056;4272.05128212;4107.94871767;4303.07692322;4008.20512772;4203.07692301;4175.89743576;4205.12820506
4203.97435891;4202.30769224;4305.76923091;4236.92307693;4267.17948725;1973.71794393;-0.00000896;-0.00000896;4141.41025621;4274.48717956;4234.35897436;4305.64102578;4368.20512849;4204.48717942;4174.10256397;4205.12820506
4203.71794865;4201.28205122;4469.61538511;4235.51282052;4469.61538511;1974.87179008;-0.00000896;-0.00000896;4139.10256390;4269.48717956;4340.38461560;4303.97435912;4698.20512918;4202.56410250;4175.12820499;4205.12820506
4204.35897429;4202.69230763;4072.30769196;4236.02564103;4042.05128164;1971.66666188;-0.00000896;-0.00000896;4140.76923056;4299.87179501;4071.92307658;4303.71794886;4009.10256362;4203.46153840;4175.38461525;4205.12820506
4204.87179481;4201.15384609;4269.35897443;4236.41025641;4404.74359009;1974.10255931;-0.00000896;-0.00000896;4140.38461518;4273.71794879;4597.43589820;4305.12820527;4238.97435898;4203.46153840;4175.38461525;4205.12820506
4204.87179481;4202.05128199;4469.61538511;4236.28205129;4301.02564117;1942.94871309;-0.00000896;-0.00000896;4140.38461518;4274.10256418;4432.56410298;4303.20512835;4533.71794935;4203.20512814;4175.89743576;4205.12820506
4204.23076917;4202.69230763;4497.30769287;4235.12820513;4270.00000007;1971.66666188;-0.00000896;-0.00000896;4140.38461518;4274.35897443;4435.89743632;4303.84615399;4531.28205191;4202.94871788;4175.51282038;4205.12820506
4204.87179481;4202.05128199;4302.82051296;4236.92307693;4401.28205163;1943.07691822;-0.00000896;-0.00000896;4141.41025621;4273.97435905;4240.64102564;4306.15384630;4303.33333348;4202.30769224;4176.02564089;4205.12820506
4204.23076917;4203.07692301;4600.51282128;4236.02564103;4531.15384678;1971.41025162;-0.00000896;-0.00000896;4139.35897415;4271.92307700;4597.30769308;4303.58974373;4464.74359023;4202.69230763;4175.12820499;4205.12820506
4204.74358968;4202.69230763;4662.56410347;4237.30769231;4531.53846217;1971.02563623;-0.00000896;-0.00000896;4142.17948697;4271.28205136;4567.56410326;4304.61538476;4732.69230874;4203.46153840;4175.76923063;4205.12820506
4205.38461532;4203.07692301;4501.92307748;4235.64102564;4438.07692350;1973.07691829;-0.00000896;-0.00000896;4138.84615364;4300.76923091;4565.76923147;4306.53846168;4470.51282100;4202.30769224;4175.25641012;4205.12820506
4205.64102558;4203.58974352;4598.58974436;4235.51282052;4497.94871851;1972.43589265;-0.00000896;-0.00000896;4137.69230749;4299.48717963;4471.28205177;4305.51282066;4662.82051373;4203.46153840;4175.51282038;4205.12820506
4205.76923070;4204.99999993;4142.82051262;4236.28205129;4269.61538469;1943.20512334;-0.00000896;-0.00000896;4139.10256390;4272.94871802;4238.84615385;4305.64102578;4104.35897408;4202.17948711;4174.61538448;4205.12820506
4206.41025634;4202.82051275;4731.15384720;4235.38461539;4500.38461594;1969.61537982;-0.00000896;-0.00000896;4141.15384595;4273.84615392;4569.10256480;4305.00000014;4734.10256515;4205.12820506;4175.38461525;4205.12820506
4206.41025634;4176.15384602;4075.51282017;4236.28205129;4074.35897402;1969.87179008;-0.00000896;-0.00000896;4142.56410236;4271.02564110;4202.94871788;4304.35897450;4202.56410250;4202.17948711;4174.10256397;4205.12820506
4205.38461532;4201.41025634;4466.53846203;4235.76923077;4468.84615434;1976.28204649;-0.00000896;-0.00000896;4140.51282031;4271.28205136;4339.23076944;4304.35897450;4336.66666688;4201.28205122;4175.51282038;4205.12820506
