Gyro-X;Gyro-Z;AF3;Gyro-Y;T7;Acc-X;Pz;QualityData_1;QualityData_2;Acc-Z;Acc-Y;T8;Mag-X;AF4;Mag-Z;Mag-Y;Mag-X;Gyro-X 
4202.56410250;4201.79487173;5095.25641207;4235.64102564;3913.58974290;2169.23076486;-0.00000896;-0.00000896;3317.94871601;4207.17948711;3413.71794698;4300.64102578;3388.20512640;4274.48717956;4175.38461525;4205.12820506
4201.41025634;4202.82051275;5191.53846356;4235.76923077;3649.87179362;2170.89743152;229.99999153;-0.00000896;3318.84615190;4205.25641019;3583.58974220;4299.87179501;3349.10256223;4300.12820527;4174.48717935;4205.12820506
4175.64102551;4202.69230763;5324.87179717;4235.89743590;3777.30769134;2172.69230332;-0.00000896;-0.00000896;3315.12820319;4205.64102558;3287.30769030;4303.20512835;3386.15384435;4274.48717956;4173.58974345;4172.30769217
4202.05128199;4204.61538455;5388.58974603;4237.82051282;3714.48717838;2172.43589306;229.99999153;-0.00000896;3288.20512619;4233.97435898;3352.82051095;4301.53846168;3414.48717775;4274.74358982;4174.61538448;4205.12820506
4202.69230763;4207.43589737;5154.48718144;4238.07692308;3614.87179356;2168.46153409;-0.00000896;-0.00000896;3287.69230568;4236.79487180;3387.94871615;4302.82051296;3381.92307512;4273.97435905;4175.25641012;4205.12820506
4203.84615378;4207.82051275;5253.84615600;4238.97435898;3646.53846029;2171.53845716;229.99999153;-0.00000896;3284.23076722;4239.74358975;3453.97435731;4302.56410271;3287.43589542;4274.74358982;4174.74358961;4205.12820506
4203.71794865;4208.58974352;5220.89743799;4237.82051282;3648.46153721;2170.76922640;-0.00000896;-0.00000896;3286.53845953;4233.84615385;3316.28204934;4302.30769245;3353.84615197;4274.61538469;4174.99999986;4205.12820506
4203.97435891;4206.53846147;5127.17948906;4235.25641026;3748.07692204;2168.33332896;229.99999153;-0.00000896;3286.41025440;4208.71794865;3546.41025495;4301.66666681;3354.87179300;4300.00000014;4174.23076910;4205.12820506
4204.61538455;4205.76923070;5450.89743847;4234.87179488;3519.61538309;2169.61538024;-0.00000896;-0.00000896;3288.71794671;4235.64102564;3350.38461351;4302.43589758;3283.58974158;4299.87179501;4174.87179474;4205.12820506
4203.84615378;4206.15384609;5120.00000188;4235.89743590;3682.56410139;2168.97435460;229.99999153;-0.00000896;3287.94871594;4207.17948711;3484.61538302;4302.69230784;3319.61538267;4299.61538476;4174.87179474;4205.12820506
4203.97435891;4205.89743583;5192.43589945;4234.35897436;3512.69230617;2172.56409819;-0.00000896;-0.00000896;3285.89743389;4236.53846154;3386.66666486;4302.05128219;3385.38461358;4300.00000014;4175.25641012;4205.12820506
